tinh,huyen,xa,m9c8,m9c9a,m9c9b,m9c9c,m9c10,m9c11
505,21,25,7,2,6.0,0.0,1.0,2.0
505,21,25,8,1,2.0,0.0,2.0,
505,23,07,1,1,6.0,0.0,1.0,12.0
505,23,07,3,1,6.0,0.0,1.0,12.0
505,23,07,4,1,6.0,0.0,1.0,12.0
505,23,07,6,1,6.0,0.0,1.0,1.0
505,23,07,8,1,6.0,0.0,1.0,
505,23,11,1,1,6.0,0.0,1.0,14.0
505,23,11,4,1,6.0,3.0,1.0,14.0
505,23,11,8,6,3.0,0.0,,
505,23,17,1,1,6.0,0.0,1.0,4.0
505,23,17,4,1,6.0,3.0,1.0,4.0
505,23,17,8,1,6.0,0.0,1.0,
505,23,23,1,1,6.0,0.0,1.0,15.0
505,23,23,3,1,6.0,0.0,1.0,15.0
505,23,23,4,1,6.0,0.0,1.0,15.0
505,23,25,1,1,6.0,3.0,1.0,25.0
505,23,25,3,1,6.0,3.0,1.0,25.0
505,23,25,4,1,6.0,3.0,1.0,25.0
505,25,09,1,1,3.0,0.0,1.0,7.0
505,25,31,1,1,3.0,0.0,1.0,2.0
507,01,29,1,1,0.0,,1.0,26.0
507,01,29,4,1,0.0,,1.0,25.0
507,03,13,1,1,3.0,5.0,1.0,8.0
507,03,13,6,1,3.0,5.0,1.0,0.0
507,03,13,8,3,6.0,7.0,,
507,05,07,1,2,1.0,4.0,2.0,15.0
507,05,07,3,2,1.0,5.0,2.0,5.0
507,05,07,4,2,5.0,1.0,2.0,3.0
507,05,07,5,2,6.0,5.0,2.0,2.0
507,05,07,6,2,1.0,5.0,2.0,2.0
507,05,07,7,2,1.0,5.0,2.0,2.0
507,05,07,8,2,1.0,6.0,2.0,
507,05,13,1,1,2.0,3.0,1.0,2.0
507,05,13,3,1,0.0,,1.0,0.5
507,05,13,4,6,0.0,,,1.0
507,05,13,6,8,0.0,,,2.0
507,05,17,1,2,8.0,6.0,2.0,5.0
507,05,17,2,2,8.0,1.0,2.0,10.0
507,05,17,3,2,8.0,1.0,2.0,5.0
507,05,17,4,2,8.0,1.0,2.0,0.0
507,05,17,6,2,8.0,1.0,1.0,0.3
507,05,17,7,2,8.0,1.0,1.0,0.5
507,05,21,1,2,1.0,4.0,2.0,0.0
507,05,21,3,2,1.0,5.0,2.0,4.0
507,05,21,4,2,5.0,1.0,2.0,3.0
507,05,21,6,2,1.0,5.0,2.0,2.0
507,05,25,1,2,1.0,6.0,2.0,1.5
507,05,25,2,2,1.0,0.0,2.0,1.5
507,05,25,3,2,1.0,4.0,1.0,1.5
507,05,25,4,2,1.0,0.0,1.0,1.5
507,05,25,6,1,4.0,3.0,2.0,0.0
507,05,25,7,2,0.0,,2.0,0.0
507,05,29,1,2,3.0,4.0,2.0,5.0
507,05,29,3,2,3.0,4.0,2.0,5.0
507,05,29,4,2,3.0,6.0,1.0,5.0
507,05,29,6,1,3.0,4.0,1.0,2.0
507,05,33,1,2,1.0,6.0,2.0,5.0
507,05,33,2,2,0.0,,1.0,5.0
507,05,33,3,2,8.0,0.0,2.0,5.0
507,05,33,4,2,8.0,0.0,2.0,5.0
507,05,33,6,1,8.0,0.0,2.0,0.5
507,07,11,1,3,1.0,0.0,1.0,7.0
507,07,11,3,1,3.0,0.0,1.0,7.0
507,07,11,8,1,3.0,0.0,1.0,
507,07,15,1,1,0.0,,1.0,3.0
507,07,15,3,1,0.0,,1.0,3.0
507,07,15,4,1,0.0,,1.0,3.0
507,07,15,8,1,0.0,,1.0,
507,07,15,9,1,3.0,0.0,1.0,
507,07,24,1,1,0.0,,1.0,12.0
507,07,24,4,1,0.0,,1.0,12.0
507,07,24,8,1,0.0,,2.0,
507,09,05,1,1,2.0,3.0,1.0,5.0
507,09,05,3,1,2.0,3.0,1.0,5.0
507,09,05,6,1,2.0,3.0,1.0,2.0
507,09,05,8,1,2.0,3.0,1.0,
507,09,17,1,1,2.0,0.0,1.0,7.0
507,09,17,3,1,2.0,0.0,1.0,7.0
507,09,17,8,1,2.0,0.0,1.0,
507,09,23,1,1,2.0,0.0,1.0,17.0
507,09,23,8,1,2.0,0.0,1.0,
507,09,27,1,2,1.0,4.0,1.0,2.0
507,09,27,3,2,1.0,4.0,1.0,2.0
507,09,27,8,7,6.0,4.0,,
507,09,31,1,1,6.0,3.0,1.0,11.0
507,09,31,3,1,2.0,3.0,1.0,8.0
507,09,31,8,1,7.0,3.0,1.0,
507,11,09,1,1,2.0,5.0,1.0,5.0
507,11,09,4,1,2.0,5.0,1.0,4.0
507,11,09,6,1,2.0,5.0,1.0,4.0
507,11,09,8,1,2.0,5.0,1.0,
507,13,05,1,1,0.0,,1.0,8.0
507,13,05,3,1,0.0,,1.0,8.0
507,13,05,4,2,0.0,,2.0,0.5
507,13,09,1,1,2.0,0.0,1.0,30.0
507,13,09,3,1,2.0,0.0,1.0,0.0
507,13,09,4,1,2.0,0.0,1.0,0.0
507,13,09,8,1,2.0,0.0,1.0,
507,13,13,1,1,2.0,0.0,1.0,7.0
507,13,13,3,1,2.0,0.0,2.0,0.2
507,13,13,4,1,2.0,0.0,2.0,0.2
507,13,13,8,1,2.0,0.0,2.0,
507,13,21,1,1,2.0,0.0,2.0,2.0
507,13,21,3,1,2.0,0.0,2.0,2.0
507,13,21,4,1,2.0,0.0,2.0,2.0
507,13,21,8,1,2.0,0.0,2.0,
507,13,27,1,1,2.0,0.0,1.0,6.0
507,13,27,3,1,2.0,0.0,2.0,6.0
507,13,27,4,2,0.0,,2.0,0.1
507,13,29,1,1,2.0,0.0,1.0,5.0
507,13,29,3,1,2.0,0.0,1.0,0.0
507,13,29,4,1,2.0,0.0,1.0,0.0
507,13,29,8,1,2.0,0.0,1.0,
507,15,03,1,2,0.0,,1.0,10.0
507,15,03,3,2,0.0,,1.0,2.0
507,15,15,1,2,0.0,,1.0,7.0
507,15,15,3,2,0.0,,1.0,7.0
507,15,21,1,1,0.0,,1.0,10.0
507,15,21,3,2,0.0,,1.0,3.0
507,15,23,1,1,0.0,,1.0,15.0
507,15,29,1,2,0.0,,1.0,10.0
507,15,29,3,2,0.0,,1.0,0.0
507,15,29,4,2,0.0,,1.0,10.0
507,17,07,1,2,1.0,0.0,1.0,10.0
507,17,07,3,2,1.0,0.0,1.0,5.0
507,17,07,4,2,1.0,0.0,1.0,0.0
507,17,11,1,2,6.0,0.0,1.0,10.0
507,17,11,3,2,6.0,0.0,1.0,2.0
507,17,11,4,2,6.0,0.0,1.0,2.0
507,17,15,1,2,1.0,0.0,1.0,3.0
507,17,15,3,2,1.0,0.0,1.0,3.0
507,17,15,4,2,1.0,0.0,1.0,3.0
507,17,21,1,2,6.0,0.0,1.0,5.0
507,17,21,3,2,6.0,0.0,1.0,5.0
507,17,21,4,2,6.0,0.0,1.0,5.0
507,17,25,1,2,1.0,8.0,2.0,2.5
507,17,25,3,2,1.0,8.0,1.0,2.5
507,17,25,4,2,1.0,8.0,1.0,0.0
507,17,29,1,1,2.0,0.0,1.0,17.0
507,17,29,3,2,1.0,8.0,1.0,3.0
507,17,29,4,2,0.0,,1.0,17.0
507,19,09,1,1,2.0,4.0,1.0,0.0
507,19,09,3,1,2.0,4.0,1.0,0.0
507,19,09,4,1,2.0,4.0,2.0,0.0
507,19,09,8,1,2.0,4.0,1.0,
507,19,11,1,2,3.0,4.0,1.0,6.0
507,19,11,3,1,2.0,3.0,1.0,0.0
507,19,11,4,1,2.0,3.0,1.0,0.0
507,19,15,1,1,2.0,3.0,2.0,0.0
507,19,15,3,1,2.0,3.0,2.0,0.0
507,19,15,4,1,2.0,3.0,2.0,0.0
507,19,17,1,2,3.0,0.0,2.0,7.0
507,19,17,3,2,3.0,0.0,2.0,2.0
507,19,17,4,2,3.0,0.0,2.0,2.0
507,19,23,1,2,1.0,4.0,2.0,6.0
507,19,23,4,2,1.0,4.0,2.0,0.0
507,19,23,8,2,1.0,4.0,2.0,
507,19,27,1,1,6.0,8.0,1.0,5.0
507,19,27,2,1,2.0,0.0,1.0,5.0
507,19,27,4,2,0.0,,1.0,0.0
509,01,29,1,1,2.0,3.0,1.0,3.0
509,01,29,3,1,2.0,0.0,1.0,2.0
509,01,29,6,1,2.0,0.0,2.0,0.2
509,01,29,7,1,2.0,0.0,2.0,0.2
509,01,31,1,1,2.0,8.0,1.0,6.0
509,01,31,3,2,1.0,6.0,2.0,6.0
509,01,31,4,6,7.0,8.0,,6.0
509,01,31,6,2,0.0,,2.0,1.0
509,01,31,7,2,0.0,,2.0,1.0
509,01,31,8,2,0.0,,1.0,
509,03,11,1,1,0.0,,1.0,30.0
509,03,21,1,1,2.0,0.0,1.0,12.0
509,03,21,8,3,4.0,6.0,,
509,05,03,1,1,2.0,8.0,1.0,6.0
509,05,03,4,1,2.0,8.0,1.0,25.0
509,05,03,6,1,2.0,8.0,1.0,1.0
509,05,03,7,1,2.0,8.0,1.0,1.0
509,05,03,8,1,2.0,8.0,1.0,
509,05,11,1,2,8.0,0.0,1.0,12.0
509,05,11,4,2,8.0,0.0,1.0,12.0
509,05,11,6,8,0.0,,,0.5
509,05,11,8,8,0.0,,,
509,05,17,1,2,0.0,,1.0,7.0
509,05,17,3,2,0.0,,1.0,1.0
509,05,17,4,2,0.0,,2.0,1.0
509,05,17,6,8,0.0,,,1.0
509,05,17,8,8,0.0,,,
509,07,05,1,2,4.0,0.0,2.0,5.0
509,07,05,3,2,0.0,,2.0,4.0
509,07,05,8,2,3.0,7.0,2.0,
509,07,09,1,2,1.0,0.0,2.0,13.0
509,07,09,3,2,0.0,,2.0,12.0
509,07,09,4,1,2.0,0.0,2.0,1.0
509,07,09,8,3,2.0,0.0,2.0,
509,07,15,1,1,2.0,0.0,1.0,15.0
509,07,15,3,1,2.0,0.0,1.0,15.0
509,07,15,4,1,0.0,,1.0,1.0
509,07,15,5,1,2.0,0.0,2.0,1.0
509,07,15,8,2,3.0,0.0,2.0,
509,07,23,1,1,2.0,3.0,1.0,20.0
509,07,23,5,8,0.0,,,1.2
509,07,23,6,1,2.0,0.0,1.0,2.0
509,07,23,8,1,2.0,3.0,1.0,
509,07,27,1,2,1.0,0.0,1.0,18.0
509,07,27,3,2,1.0,0.0,2.0,15.0
509,07,27,4,1,0.0,,2.0,15.0
509,07,27,8,2,3.0,5.0,2.0,
509,07,33,1,2,1.0,0.0,1.0,10.0
509,07,33,2,2,1.0,0.0,1.0,10.0
509,07,33,6,2,8.0,0.0,2.0,0.0
509,07,33,7,2,8.0,0.0,2.0,0.0
509,07,33,8,7,8.0,0.0,,
509,09,13,1,1,5.0,6.0,1.0,40.0
509,09,13,9,1,5.0,6.0,1.0,
509,09,23,1,1,5.0,6.0,1.0,5.0
509,09,23,9,1,6.0,0.0,1.0,
509,10,05,1,1,3.0,0.0,1.0,6.0
509,10,05,4,1,0.0,,1.0,0.2
509,10,05,6,1,0.0,,1.0,0.3
509,10,05,8,1,0.0,,1.0,
509,10,09,1,1,2.0,6.0,1.0,12.0
509,10,09,3,1,2.0,6.0,1.0,0.5
509,10,09,4,1,2.0,6.0,1.0,0.3
509,10,09,6,1,2.0,0.0,1.0,0.3
509,10,09,8,1,2.0,0.0,1.0,
509,10,11,1,1,2.0,0.0,1.0,4.0
509,10,11,3,1,2.0,0.0,1.0,0.5
509,10,11,4,1,2.0,0.0,1.0,0.3
509,10,11,6,1,2.0,0.0,1.0,0.2
509,10,11,8,1,2.0,0.0,1.0,
509,10,13,1,1,0.0,,1.0,0.0
509,10,13,3,1,0.0,,1.0,0.0
509,10,13,4,1,0.0,,1.0,0.0
509,10,13,6,1,0.0,,1.0,0.0
509,10,13,8,1,0.0,,1.0,
509,10,15,1,1,2.0,0.0,1.0,8.0
509,10,15,3,1,2.0,0.0,1.0,0.3
509,10,15,4,1,2.0,0.0,1.0,0.3
509,10,15,6,1,2.0,0.0,1.0,0.1
509,10,15,8,1,2.0,0.0,1.0,
509,11,05,1,3,4.0,6.0,,10.0
509,11,05,3,2,1.0,0.0,1.0,10.0
509,11,05,4,2,1.0,0.0,1.0,0.0
509,11,05,5,2,1.0,0.0,2.0,0.0
509,11,09,1,3,2.0,1.0,1.0,10.0
509,11,09,3,2,1.0,3.0,1.0,1.0
509,11,09,4,2,0.0,,1.0,0.5
509,11,13,1,3,2.0,1.0,1.0,10.0
509,11,13,3,2,1.0,3.0,1.0,1.0
509,11,13,4,2,0.0,,1.0,1.0
509,11,15,1,2,1.0,3.0,1.0,3.0
509,11,15,3,2,3.0,0.0,1.0,3.0
509,11,15,4,2,0.0,,1.0,3.0
509,11,19,1,3,4.0,6.0,,0.5
509,11,19,3,2,4.0,6.0,1.0,0.5
509,11,19,6,2,4.0,6.0,1.0,0.5
509,11,23,1,2,8.0,6.0,1.0,16.0
509,11,23,6,2,8.0,6.0,1.0,1.0
509,11,23,9,2,8.0,6.0,1.0,
509,11,25,1,1,2.0,3.0,1.0,10.0
509,11,25,4,1,3.0,6.0,1.0,12.0
509,11,25,6,3,4.0,2.0,1.0,0.0
509,11,29,1,2,5.0,6.0,1.0,7.0
509,11,29,4,1,0.0,,1.0,7.0
509,11,29,6,2,0.0,,2.0,1.0
509,11,29,8,2,0.0,,2.0,
509,11,31,1,1,2.0,0.0,1.0,34.0
509,11,31,4,1,0.0,,1.0,22.0
509,11,31,6,1,2.0,0.0,1.0,-1.0
509,11,35,1,3,2.0,8.0,1.0,7.0
509,11,35,4,1,2.0,0.0,1.0,6.0
509,11,35,6,2,1.0,0.0,2.0,1.0
509,11,35,8,1,0.0,,2.0,
509,11,37,1,2,6.0,1.0,1.0,17.0
509,11,37,4,2,1.0,0.0,1.0,2.0
509,11,37,6,2,3.0,4.0,1.0,0.0
509,13,09,1,1,3.0,0.0,1.0,1.5
509,13,09,4,1,3.0,4.0,1.0,1.5
509,13,09,6,1,3.0,4.0,1.0,1.5
509,13,09,7,1,3.0,4.0,1.0,1.5
509,13,09,8,1,3.0,4.0,1.0,
511,01,35,9,2,8.0,5.0,1.0,
511,01,41,2,8,4.0,1.0,2.0,5.0
511,01,41,3,8,4.0,1.0,2.0,5.0
511,01,41,4,8,4.0,1.0,2.0,5.0
511,01,47,1,3,6.0,8.0,,5.0
511,01,47,2,3,6.0,8.0,,5.0
511,01,47,4,3,6.0,8.0,,5.0
511,02,45,1,1,2.0,8.0,1.0,7.0
511,02,45,2,1,2.0,8.0,1.0,8.0
511,02,45,6,1,2.0,8.0,1.0,7.0
511,02,45,8,1,2.0,8.0,1.0,
511,03,05,1,8,2.0,3.0,1.0,13.0
511,03,05,2,2,8.0,0.0,1.0,13.0
511,03,05,3,1,0.0,,1.0,13.0
511,03,05,6,8,0.0,,,8.0
511,03,05,8,8,0.0,,,
511,03,13,3,3,5.0,0.0,,2.0
511,03,13,6,3,5.0,0.0,,2.0
511,03,13,7,2,4.0,0.0,2.0,2.0
511,03,13,8,3,5.0,0.0,,
511,03,17,1,2,6.0,0.0,1.0,5.0
511,03,17,6,1,2.0,0.0,1.0,0.5
511,03,17,8,1,2.0,0.0,1.0,
511,03,25,1,1,2.0,9.0,1.0,7.0
511,03,25,6,1,2.0,9.0,1.0,0.0
511,03,25,8,1,2.0,9.0,1.0,
511,05,03,1,1,2.0,0.0,1.0,7.0
511,05,03,3,2,1.0,0.0,1.0,7.0
511,05,03,4,1,2.0,0.0,1.0,0.0
511,05,03,6,1,2.0,0.0,1.0,0.0
511,05,03,7,1,2.0,0.0,1.0,0.0
511,05,03,8,1,2.0,8.0,1.0,
511,05,09,1,2,0.0,,1.0,3.0
511,05,09,3,2,6.0,8.0,1.0,10.0
511,05,09,4,2,6.0,8.0,1.0,1.0
511,05,09,6,8,0.0,,,2.0
511,05,09,8,8,0.0,,,
511,05,21,1,8,0.0,,,5.0
511,05,21,3,1,2.0,0.0,1.0,5.0
511,05,21,4,2,9.0,0.0,1.0,5.0
511,05,21,6,2,1.0,0.0,1.0,1.0
511,05,27,1,1,3.0,8.0,1.0,5.0
511,05,27,2,1,3.0,8.0,2.0,5.0
511,05,27,3,1,3.0,8.0,1.0,2.0
511,05,27,6,1,3.0,8.0,2.0,5.0
511,05,27,8,1,3.0,8.0,2.0,
511,05,31,1,2,3.0,8.0,1.0,4.0
511,05,31,3,1,2.0,0.0,1.0,4.0
511,05,31,4,2,0.0,,1.0,4.0
511,05,31,6,2,1.0,0.0,2.0,2.0
511,05,31,8,2,1.0,8.0,2.0,
511,05,37,1,2,8.0,9.0,1.0,3.0
511,05,37,3,3,8.0,9.0,,3.0
511,05,37,4,2,0.0,,1.0,1.0
511,05,37,6,1,2.0,0.0,2.0,0.0
511,05,37,7,1,2.0,0.0,2.0,1.0
511,05,37,8,1,2.0,0.0,2.0,
511,05,43,1,2,3.0,5.0,1.0,14.0
511,05,43,2,2,3.0,5.0,1.0,14.0
511,05,43,3,2,3.0,5.0,1.0,14.0
511,05,43,6,2,3.0,5.0,1.0,14.0
511,05,43,7,1,2.0,0.0,1.0,-1.0
511,05,43,8,1,2.0,0.0,1.0,
511,05,51,1,2,0.0,,1.0,20.0
511,05,51,3,2,0.0,,1.0,20.0
511,05,51,4,2,6.0,0.0,1.0,10.0
511,05,51,6,8,0.0,,,2.0
511,05,51,8,3,0.0,,,
511,07,09,1,2,3.0,5.0,1.0,5.0
511,07,09,6,2,8.0,7.0,2.0,-1.0
511,07,09,7,8,5.0,2.0,1.0,-1.0
511,07,09,8,3,7.0,1.0,2.0,
511,07,15,1,1,2.0,5.0,1.0,3.0
511,07,15,6,7,0.0,,,2.0
511,07,15,7,2,0.0,,1.0,5.0
511,07,15,8,3,6.0,7.0,,
511,07,15,9,2,1.0,0.0,1.0,
511,07,17,1,2,5.0,1.0,1.0,0.0
511,07,17,6,2,7.0,0.0,1.0,0.0
511,07,17,7,2,8.0,0.0,2.0,0.0
511,07,17,8,3,7.0,6.0,,
511,07,17,9,2,0.0,,1.0,
511,07,25,1,2,3.0,5.0,1.0,3.0
511,07,25,6,2,8.0,7.0,2.0,-1.0
511,07,25,7,8,5.0,2.0,2.0,-1.0
511,07,25,8,3,7.0,1.0,2.0,
511,07,35,1,1,2.0,3.0,2.0,8.0
511,07,35,6,5,8.0,0.0,,1.0
511,07,35,7,2,5.0,8.0,1.0,1.0
511,07,35,8,7,3.0,1.0,1.0,
511,07,35,9,2,7.0,1.0,1.0,
511,11,17,1,2,1.0,8.0,1.0,6.0
511,11,17,9,2,1.0,0.0,1.0,
511,13,09,1,1,2.0,6.0,1.0,5.0
511,13,09,7,1,3.0,0.0,1.0,2.0
511,13,09,8,3,1.0,0.0,1.0,
511,15,23,1,1,3.0,5.0,1.0,10.0
511,15,23,3,1,3.0,5.0,1.0,10.0
511,15,23,8,3,4.0,5.0,,
511,15,33,1,3,4.0,5.0,,5.0
511,15,33,6,3,4.0,5.0,,5.0
511,15,33,8,3,4.0,5.0,,
511,15,37,1,9,0.0,,,8.0
511,15,37,2,9,0.0,,,8.0
601,01,15,1,1,2.0,0.0,1.0,5.0
601,01,15,3,2,0.0,,1.0,1.0
601,01,15,8,3,4.0,5.0,,
601,01,19,1,2,1.0,0.0,2.0,18.0
601,01,19,4,1,3.0,4.0,1.0,18.0
601,01,19,6,1,0.0,,2.0,0.0
601,01,19,8,8,7.0,0.0,,
601,01,21,1,1,2.0,4.0,1.0,6.0
601,01,25,1,1,0.0,,1.0,5.0
601,01,25,6,2,0.0,,1.0,1.0
601,01,25,8,2,0.0,,1.0,
601,03,09,1,2,3.0,0.0,1.0,3.0
601,03,09,4,2,3.0,0.0,1.0,3.0
601,03,09,8,8,0.0,,,
601,03,21,3,1,0.0,,1.0,30.0
601,03,21,4,1,0.0,,1.0,30.0
601,03,21,9,1,0.0,,1.0,
601,05,09,1,1,2.0,3.0,1.0,1.0
601,05,09,4,2,5.0,1.0,1.0,1.0
601,05,09,6,8,2.0,7.0,1.0,1.0
601,05,09,7,1,2.0,5.0,1.0,1.0
601,05,09,8,2,4.0,5.0,1.0,
601,07,17,1,1,2.0,0.0,1.0,12.0
601,07,17,7,8,0.0,,,12.0
601,07,17,8,5,2.0,3.0,1.0,
601,07,19,7,8,5.0,3.0,,18.0
601,07,19,8,9,5.0,3.0,,
601,07,19,9,1,2.0,5.0,1.0,
601,07,29,1,1,2.0,5.0,1.0,7.0
601,07,29,8,1,5.0,3.0,1.0,
601,08,11,3,1,0.0,,1.0,25.0
601,09,12,1,2,3.0,4.0,1.0,16.0
601,09,12,4,2,3.0,9.0,1.0,2.0
601,09,12,8,2,3.0,4.0,1.0,
601,09,13,1,1,2.0,0.0,1.0,20.0
601,09,13,4,1,2.0,0.0,1.0,20.0
601,09,13,8,1,2.0,0.0,2.0,
601,11,06,1,1,3.0,4.0,1.0,2.0
601,11,06,3,1,2.0,0.0,1.0,3.0
601,11,06,4,1,2.0,0.0,1.0,1.0
601,11,06,6,2,0.0,,2.0,1.0
601,11,06,7,1,2.0,0.0,1.0,1.0
601,11,06,8,1,2.0,3.0,1.0,
601,11,11,1,1,0.0,,1.0,4.0
601,11,11,3,1,0.0,,1.0,5.0
601,11,11,6,1,2.0,0.0,1.0,0.0
601,11,11,7,1,0.0,,2.0,0.0
601,11,11,8,8,0.0,,,
601,13,13,1,1,3.0,5.0,1.0,11.0
601,13,13,4,1,3.0,5.0,1.0,11.0
601,13,13,6,1,3.0,5.0,1.0,0.0
601,13,13,7,1,3.0,5.0,1.0,0.0
601,13,13,8,1,3.0,5.0,1.0,
603,01,17,1,1,6.0,8.0,1.0,20.0
603,01,17,3,1,6.0,8.0,1.0,20.0
603,01,17,8,1,6.0,7.0,2.0,
603,01,23,1,2,3.0,0.0,1.0,12.0
603,01,23,2,2,3.0,0.0,1.0,15.0
603,01,23,8,1,3.0,7.0,2.0,
603,03,05,1,1,2.0,5.0,1.0,35.0
603,03,05,4,1,5.0,2.0,1.0,35.0
603,03,09,1,2,1.0,5.0,1.0,40.0
603,03,09,4,2,5.0,1.0,1.0,40.0
603,03,21,1,1,2.0,5.0,1.0,22.0
603,03,21,4,1,2.0,5.0,1.0,22.0
603,05,17,1,1,2.0,0.0,2.0,10.0
603,05,17,8,1,2.0,0.0,1.0,
603,05,23,1,1,2.0,3.0,1.0,15.0
603,05,23,4,2,1.0,5.0,1.0,1.0
603,05,23,6,2,5.0,3.0,1.0,1.0
603,05,23,8,2,3.0,8.0,1.0,
603,06,03,1,1,9.0,0.0,1.0,10.0
603,06,03,3,1,0.0,,1.0,10.0
603,06,03,4,1,0.0,,1.0,10.0
603,06,03,8,1,5.0,0.0,2.0,
603,06,11,1,2,4.0,0.0,1.0,16.0
603,06,11,3,1,2.0,8.0,1.0,1.0
603,06,11,4,1,2.0,8.0,1.0,16.0
603,06,11,8,1,8.0,0.0,1.0,
603,07,03,1,2,4.0,0.0,1.0,12.0
603,07,03,4,3,5.0,8.0,,1.5
603,07,03,8,4,3.0,8.0,,
603,07,08,1,1,8.0,6.0,1.0,0.5
603,07,08,3,1,8.0,6.0,1.0,0.5
603,07,08,4,1,8.0,6.0,1.0,0.5
603,07,08,8,1,8.0,6.0,1.0,
603,07,18,1,1,2.0,0.0,1.0,11.0
603,07,18,6,1,8.0,0.0,2.0,10.0
603,07,18,8,1,8.0,0.0,1.0,
603,09,03,1,1,2.0,5.0,1.0,12.0
603,09,03,8,1,3.0,6.0,1.0,
603,09,07,1,1,0.0,,1.0,40.0
603,09,07,3,5,0.0,,,40.0
603,09,07,4,3,0.0,,,40.0
603,09,07,8,8,0.0,,,
603,09,17,1,3,5.0,8.0,,32.0
603,09,17,8,3,5.0,8.0,,
603,11,07,1,1,2.0,3.0,1.0,12.0
603,11,07,3,1,2.0,3.0,1.0,12.0
603,11,07,6,2,7.0,0.0,1.0,5.0
603,11,07,7,1,2.0,0.0,1.0,10.0
603,11,07,8,2,8.0,0.0,1.0,
603,12,07,1,2,4.0,3.0,2.0,7.0
603,12,07,3,2,4.0,3.0,1.0,7.0
603,12,07,7,2,4.0,3.0,1.0,3.0
603,12,07,8,2,4.0,3.0,1.0,
603,13,03,1,1,2.0,0.0,1.0,20.0
603,13,03,8,8,0.0,,,
603,15,05,1,1,2.0,6.0,1.0,5.0
603,15,05,3,1,3.0,7.0,1.0,5.0
603,15,05,6,3,5.0,8.0,,6.0
603,15,05,8,3,2.0,8.0,1.0,
603,15,17,1,1,2.0,3.0,1.0,14.0
603,15,17,3,1,2.0,3.0,1.0,14.0
603,15,17,7,1,2.0,3.0,1.0,14.0
603,15,17,8,1,2.0,3.0,1.0,
603,17,07,1,1,2.0,0.0,1.0,6.0
603,17,07,6,1,5.0,8.0,1.0,1.0
603,17,07,8,3,5.0,8.0,,
603,17,19,1,1,0.0,,1.0,12.0
603,17,19,3,1,0.0,,1.0,12.0
603,17,19,4,1,0.0,,1.0,12.0
603,17,19,6,1,0.0,,1.0,12.0
603,17,19,7,1,0.0,,1.0,12.0
603,17,19,8,1,0.0,,1.0,
603,19,03,1,1,3.0,4.0,1.0,30.0
603,19,03,6,1,3.0,4.0,1.0,1.0
603,19,03,8,1,3.0,4.0,1.0,
603,19,13,1,4,6.0,3.0,,7.0
603,19,13,2,8,0.0,,,7.0
603,19,13,4,1,0.0,,1.0,7.0
603,19,13,6,1,0.0,,1.0,7.0
603,19,13,8,3,0.0,,,
603,19,19,1,1,6.0,8.0,1.0,25.0
603,19,19,6,5,8.0,0.0,,3.0
603,19,19,8,3,7.0,0.0,,
603,19,25,1,1,4.0,6.0,1.0,0.1
603,19,25,6,2,8.0,0.0,1.0,0.1
603,19,25,7,8,0.0,,,0.1
603,19,25,8,8,0.0,,,
603,20,17,1,2,8.0,0.0,1.0,30.0
603,20,17,3,1,8.0,0.0,1.0,35.0
603,20,17,4,1,8.0,0.0,1.0,35.0
603,20,17,6,7,3.0,0.0,,0.0
603,20,19,1,1,0.0,,1.0,10.0
603,21,06,1,1,8.0,0.0,1.0,3.0
603,21,06,4,1,3.0,8.0,1.0,2.0
603,21,06,6,1,3.0,8.0,1.0,2.0
603,21,06,8,1,3.0,8.0,1.0,
603,23,13,1,1,5.0,0.0,1.0,14.0
603,23,25,3,2,8.0,0.0,1.0,20.0
603,23,25,6,8,0.0,,,2.0
603,23,25,7,8,0.0,,,1.0
603,23,25,8,8,0.0,,,
605,01,29,1,3,5.0,1.0,2.0,2.0
605,01,29,2,1,3.0,5.0,1.0,2.0
605,01,29,3,1,3.0,5.0,1.0,1.0
605,01,29,4,1,3.0,5.0,1.0,0.0
605,01,29,5,1,3.0,5.0,1.0,0.0
605,01,29,6,1,3.0,5.0,1.0,0.0
605,01,29,8,1,3.0,5.0,1.0,
605,01,33,1,1,2.0,7.0,1.0,3.0
605,01,33,2,1,2.0,7.0,1.0,8.0
605,01,33,3,1,2.0,7.0,1.0,1.0
605,01,33,6,2,6.0,0.0,2.0,1.0
605,01,33,7,8,0.0,,,1.0
605,01,33,8,6,0.0,,,
605,01,39,1,1,3.0,6.0,1.0,9.0
605,01,39,2,1,3.0,6.0,1.0,11.0
605,01,39,3,1,3.0,6.0,1.0,2.0
605,01,39,4,1,3.0,6.0,1.0,10.0
605,01,39,6,1,3.0,6.0,1.0,3.0
605,01,39,7,1,3.0,6.0,1.0,2.0
605,01,39,8,1,3.0,6.0,1.0,
605,03,07,1,1,3.0,0.0,1.0,6.0
605,03,07,2,1,3.0,0.0,1.0,0.3
605,03,07,3,1,3.0,0.0,1.0,10.0
605,03,07,6,1,3.0,0.0,1.0,0.3
605,03,07,7,1,3.0,0.0,1.0,0.3
605,03,07,8,1,3.0,0.0,1.0,
605,03,13,3,1,0.0,,1.0,18.0
605,03,13,6,1,0.0,,1.0,1.0
605,05,03,1,2,1.0,5.0,1.0,20.0
605,05,03,3,1,2.0,5.0,1.0,20.0
605,05,03,6,8,2.0,3.0,1.0,5.0
